zipf = 0.8 ctx = 0.0----------------------------------------------------------


交易ID,开始时间,完成时间,延迟(微秒),类型
41,3044092848473,3044093780873,932400,普通
42,3044093352724,3044094208628,855904,普通
43,3044093356412,3044094209661,853248,普通
44,3044093799016,3044094247889,448873,普通
45,3044093819029,3044094683008,863978,普通
46,3044094208959,3044094856297,647338,普通
47,3044094226810,3044094960529,733718,普通
48,3044094428133,3044095162401,734267,普通
49,3044094683346,3044095162472,479125,普通
50,3044094856618,3044095164233,307614,普通
51,3044094964483,3044095712561,748078,普通
52,3044095166542,3044095898658,732116,普通
53,3044095167007,3044095908016,741008,普通
54,3044095167518,3044095923375,755857,普通
55,3044095730023,3044096316610,586586,普通
56,3044095898978,3044096332071,433092,普通
57,3044096113027,3044096656974,543947,普通
58,3044096113513,3044097030924,917410,普通
59,3044096317268,3044097046321,729052,普通
60,3044096333624,3044097286798,953174,普通
61,3044096662232,3044097288030,625797,普通
62,3044097031624,3044097733435,701811,普通
63,3044097046690,3044097735276,688585,普通
64,3044097288373,3044098190211,901837,普通
65,3044097528563,3044098193297,664734,普通
66,3044097733814,3044098407139,673325,普通
67,3044097945461,3044098409366,463904,普通
68,3044098190544,3044099037014,846470,普通
69,3044098205576,3044099052023,846446,普通
70,3044098582835,3044099242702,659867,普通
71,3044098585739,3044099419733,833993,普通
72,3044099038240,3044099423780,385539,普通
73,3044099247004,3044099788419,541414,普通
74,3044099248583,3044099788423,539840,普通
75,3044099420063,3044099948122,528059,普通
76,3044099598170,3044100596289,998119,普通
77,3044099788865,3044100812460,1023594,普通
78,3044099796574,3044100814249,1017674,普通
79,3044099948496,3044100818968,870471,普通
80,3044100796793,3044101287234,490441,普通
81,3044100818181,3044101292028,473846,普通
82,3044100819453,3044101292031,472577,普通
83,3044100957256,3044101589609,632353,普通
84,3044101287714,3044101589615,301900,普通
85,3044101293551,3044101759733,466181,普通
86,3044101294439,3044101759736,465297,普通
87,3044101591492,3044102831395,1239903,普通
88,3044101591706,3044102833468,1241761,普通
89,3044101760887,3044102833551,1072663,普通
90,3044101886667,3044102833554,946887,普通
91,3044102831705,3044103562080,730374,普通
92,3044102838145,3044103653711,815566,普通
93,3044102840739,3044103653716,812976,普通
94,3044102844182,3044103653721,809539,普通
95,3044103562504,3044103768062,205558,普通
96,3044103656022,3044104066908,410885,普通
97,3044103656050,3044104066911,410861,普通
98,3044103656679,3044104890609,1233929,普通
99,3044103776052,3044104993863,1217810,普通
100,3044104229057,3044105229689,1000632,普通

=== 执行统计 ===
第一笔交易开始时间: 3044086232223 微秒
第100笔交易完成时间: 3044105229689 微秒
前100笔交易总执行时间(包含跨链延迟): 18997465 微秒
前100笔交易总执行时间(不含跨链延迟): 18997465 微秒
交易ID,开始时间,完成时间,延迟(微秒),类型
1,3044087404536,3044087546440,141903,普通
2,3044087404518,3044087882501,477983,普通
3,3044087419892,3044088014845,594953,普通
4,3044087404967,3044088014850,609883,普通
5,3044087548888,3044088193420,644531,普通
6,3044087882946,3044088492465,609519,普通
7,3044088016359,3044088500184,483825,普通
8,3044088020574,3044088500188,479613,普通
9,3044088197429,3044088894334,696904,普通
10,3044088502307,3044089259780,757472,普通
11,3044088502440,3044089259784,757344,普通
12,3044088667075,3044089264114,597038,普通
13,3044088894676,3044089264117,369441,普通
14,3044089261950,3044090151615,889664,普通
15,3044089264200,3044090161161,896960,普通
16,3044089438903,3044090161166,722262,普通
17,3044089444690,3044090176051,731361,普通
18,3044090151971,3044090598888,446917,普通
19,3044090239783,3044090765524,525740,普通
20,3044090242351,3044090765528,523176,普通
21,3044090242167,3044091138988,896821,普通
22,3044090599291,3044091138993,539701,普通
23,3044090767229,3044091824268,1057039,普通
24,3044090964046,3044091824373,860326,普通
25,3044091165479,3044091824425,658945,普通
26,3044091172815,3044091824463,651648,普通
27,3044091824956,3044092394962,570005,普通
28,3044091830488,3044092394965,564476,普通
29,3044091842868,3044092395091,552222,普通
30,3044091848140,3044092395098,546958,普通
31,3044092395548,3044092845341,449792,普通
32,3044092577574,3044093564710,987136,普通
33,3044092584154,3044093582638,998483,普通
34,3044092585823,3044093582642,996819,普通
35,3044092854222,3044093582672,728450,普通
36,3044093565127,3044094254586,689458,普通
37,3044093589898,3044094254838,664939,普通
38,3044093783567,3044094254844,471276,普通
39,3044093772711,3044094258649,485938,普通
40,3044094255600,3044094909446,653846,普通
41,3044094255593,3044094910643,655049,普通
42,3044094258055,3044095153879,895824,普通
43,3044094259028,3044095169007,909979,普通
44,3044094921692,3044095540904,619211,普通
45,3044094933960,3044095542075,608115,普通
46,3044095330458,3044095734642,404183,普通
47,3044095331056,3044095898991,567935,普通
48,3044095548316,3044096404069,855752,普通
49,3044095708462,3044096404073,695610,普通
50,3044095885347,3044096404077,518730,普通
51,3044095899334,3044096406254,506919,普通
52,3044096407269,3044096957325,550056,普通
53,3044096411548,3044096959274,547725,普通
54,3044096415160,3044097117235,702075,普通
55,3044096415476,3044097117239,701763,普通
56,3044096957780,3044097542387,584606,普通
57,3044097114500,3044097717717,603217,普通
58,3044097117611,3044097966469,848858,普通
59,3044097122179,3044098409338,1287159,普通
60,3044097542765,3044098418351,875586,普通
61,3044097718087,3044098418428,700340,普通
62,3044097969708,3044098418437,448728,普通
63,3044098409905,3044099231293,821387,普通
64,3044098583733,3044099231297,647564,普通
65,3044098583985,3044099248071,664085,普通
66,3044098584082,3044099423958,839876,普通
67,3044099231970,3044099596099,364129,普通
68,3044099235000,3044099596105,361105,普通
69,3044099423195,3044100128573,705377,普通
70,3044099596525,3044100128578,532052,普通
71,3044099597436,3044100129649,532212,普通
72,3044099599970,3044100337165,737194,普通
73,3044100128995,3044100926112,797117,普通
74,3044100310431,3044100937753,627321,普通
75,3044100320029,3044100939513,619483,普通
76,3044100548265,3044101365787,817521,普通
77,3044100926442,3044101365791,439348,普通
78,3044100939834,3044101371153,431318,普通
79,3044101052565,3044101371158,318593,普通
80,3044101366324,3044102363931,997606,普通
81,3044101371626,3044102363937,992310,普通
82,3044101372533,3044102363942,991409,普通
83,3044101511523,3044102363945,852422,普通
84,3044102365199,3044102990695,625496,普通
85,3044102368060,3044102996240,628179,普通
86,3044102376057,3044102996245,620188,普通
87,3044102384737,3044103505280,1120543,普通
88,3044102991047,3044103868814,877766,普通
89,3044102998070,3044104026139,1028069,普通
90,3044103491008,3044104026166,535158,普通
91,3044103505633,3044104026181,520548,普通
92,3044103869144,3044104026233,157088,普通
93,3044104026847,3044105013058,986211,普通
94,3044104028731,3044105226726,1197995,普通
95,3044104029285,3044105228725,1199439,普通
96,3044104030219,3044105238860,1208641,普通
97,3044105014349,3044105238865,224515,普通
98,3044105227117,3044105427596,200478,普通
99,3044105230446,3044105921505,691058,普通
100,3044105326926,3044105922842,595915,普通

=== 执行统计 ===
第一笔交易开始时间: 3044087404536 微秒
第100笔交易完成时间: 3044105922842 微秒
前100笔交易总执行时间(包含跨链延迟): 18518305 微秒
前100笔交易总执行时间(不含跨链延迟): 18518305 微秒
交易ID,开始时间,完成时间,延迟(微秒),类型
1,3044088379878,3044088974332,594454,普通
2,3044088382582,3044088975112,592530,普通
3,3044088382811,3044088975124,592313,普通
4,3044088630649,3044088984093,353444,普通
5,3044088974820,3044089379180,404359,普通
6,3044089187723,3044089789987,602263,普通
7,3044089197674,3044090218497,1020823,普通
8,3044089379538,3044090230375,850836,普通
9,3044089380578,3044090238156,857578,普通
10,3044089790362,3044090252134,461772,普通
11,3044090218822,3044090675837,457015,普通
12,3044090236580,3044091044985,808405,普通
13,3044090451893,3044091204404,752511,普通
14,3044090253282,3044091232018,978736,普通
15,3044090676332,3044091232024,555692,普通
16,3044091045456,3044091646852,601396,普通
17,3044091204747,3044091652952,448205,普通
18,3044091396135,3044091818998,422862,普通
19,3044091398045,3044091945062,547017,普通
20,3044091653129,3044092382909,729780,普通
21,3044091819416,3044092382990,563573,普通
22,3044091824968,3044092559164,734195,普通
23,3044091945397,3044092780508,835110,普通
24,3044092383431,3044093066007,682575,普通
25,3044092387648,3044093066010,678362,普通
26,3044092559494,3044093558350,998855,普通
27,3044092801819,3044093796947,995128,普通
28,3044093066355,3044093807796,741441,普通
29,3044093087686,3044094058088,970401,普通
30,3044093558720,3044094059260,500540,普通
31,3044093797321,3044094219675,422353,普通
32,3044093961159,3044094717663,756504,普通
33,3044094059092,3044094732092,672999,普通
34,3044094062594,3044094732095,669501,普通
35,3044094220063,3044094936646,716582,普通
36,3044094718035,3044095389787,671751,普通
37,3044094917970,3044095389793,471823,普通
38,3044094934107,3044095713786,779678,普通
39,3044094937013,3044095714100,777086,普通
40,3044095390804,3044095858405,467600,普通
41,3044095514032,3044096070273,556241,普通
42,3044095714510,3044096422062,707552,普通
43,3044095736555,3044096422155,685599,普通
44,3044095858816,3044096429452,570635,普通
45,3044096070632,3044096429459,358826,普通
46,3044096422681,3044097256218,833536,普通
47,3044096425054,3044097408513,983458,普通
48,3044096431734,3044097416216,984482,普通
49,3044096431901,3044097424201,992300,普通
50,3044097256506,3044097424212,167705,普通
51,3044097408990,3044097785458,376468,普通
52,3044097424582,3044097785462,360879,普通
53,3044097426658,3044098385406,958747,普通
54,3044097584547,3044098397282,812735,普通
55,3044097949505,3044098397286,447780,普通
56,3044097969970,3044098671945,701975,普通
57,3044098389256,3044098671949,282692,普通
58,3044098512549,3044099239210,726661,普通
59,3044098513269,3044099239215,725946,普通
60,3044098672619,3044099239220,566601,普通
61,3044098682818,3044099241963,559144,普通
62,3044099240522,3044099953671,713149,普通
63,3044099240647,3044099953676,713029,普通
64,3044099240709,3044099953680,712971,普通
65,3044099247035,3044099956047,709011,普通
66,3044099956396,3044100545372,588976,普通
67,3044099957375,3044100815331,857955,普通
68,3044099958446,3044100819008,860562,普通
69,3044099958909,3044100944761,985852,普通
70,3044100545798,3044100944766,398968,普通
71,3044100820079,3044101187174,367094,普通
72,3044100925126,3044101196014,270888,普通
73,3044101059250,3044101480455,421205,普通
74,3044101060044,3044101482504,422459,普通
75,3044101187553,3044101627830,440276,普通
76,3044101326930,3044101905063,578133,普通
77,3044101480903,3044101906703,425800,普通
78,3044101494849,3044102599108,1104259,普通
79,3044101628824,3044102986934,1358110,普通
80,3044101905650,3044102996468,1090818,普通
81,3044101914765,3044102998319,1083554,普通
82,3044102604632,3044103004080,399447,普通
83,3044102987768,3044103496831,509063,普通
84,3044102998712,3044103895208,896496,普通
85,3044103490654,3044103898675,408021,普通
86,3044103497268,3044103904272,407004,普通
87,3044103620961,3044103904435,283474,普通
88,3044103895686,3044104952376,1056690,普通
89,3044104010172,3044104952381,942209,普通
90,3044104010351,3044104952385,942034,普通
91,3044104017950,3044104952425,934475,普通
92,3044104953510,3044105384933,431423,普通
93,3044104954239,3044105384938,430699,普通
94,3044105039074,3044105393648,354573,普通
95,3044105039357,3044105393655,354298,普通
96,3044105386146,3044105896853,510707,普通
97,3044105390066,3044106118590,728523,普通
98,3044105396956,3044106118595,721638,普通
99,3044105396993,3044106118599,721605,普通
100,3044105907471,3044106307100,399628,普通

=== 执行统计 ===
第一笔交易开始时间: 3044088379878 微秒
第100笔交易完成时间: 3044106307100 微秒
前100笔交易总执行时间(包含跨链延迟): 17927222 微秒
前100笔交易总执行时间(不含跨链延迟): 17927222 微秒
交易ID,开始时间,完成时间,延迟(微秒),类型
1,3044089451913,3044089988797,536884,普通
2,3044089452491,3044090242746,790254,普通
3,3044089452593,3044090242784,790190,普通
4,3044089452874,3044090242786,789912,普通
5,3044090228233,3044090677082,448849,普通
6,3044090243308,3044091045616,802308,普通
7,3044090458042,3044091205045,747002,普通
8,3044090458024,3044091615413,1157388,普通
9,3044090677416,3044091620033,942617,普通
10,3044091045953,3044091641691,595738,普通
11,3044091205364,3044091641697,436333,普通
12,3044091615790,3044092070258,454467,普通
13,3044091621350,3044092296773,675423,普通
14,3044091833292,3044092296776,463484,普通
15,3044091836407,3044092437399,600992,普通
16,3044092070599,3044092608807,538208,普通
17,3044092437762,3044093102466,664704,普通
18,3044092444037,3044093333153,889115,普通
19,3044092444075,3044093347342,903266,普通
20,3044092609161,3044093348220,739059,普通
21,3044093123248,3044093789602,666354,普通
22,3044093549199,3044094235853,686654,普通
23,3044093554321,3044094244606,690284,普通
24,3044093586903,3044094467619,880715,普通
25,3044094006978,3044094467904,460925,普通
26,3044094236230,3044094854815,618584,普通
27,3044094434908,3044094857223,422315,普通
28,3044094698995,3044095333044,634048,普通
29,3044094713531,3044095336741,623210,普通
30,3044094855150,3044095336927,481777,普通
31,3044094863813,3044095336957,473144,普通
32,3044095333416,3044095897822,564406,普通
33,3044095344609,3044095901129,556520,普通
34,3044095507641,3044096322077,814435,普通
35,3044095508308,3044096330311,822003,普通
36,3044095898158,3044096484838,586680,普通
37,3044096112883,3044096843484,730600,普通
