zipf_= 0.8 ctx = 0.0----------------------------------------------------------
交易ID,开始时间,完成时间,延迟(微秒),类型,区块ID,总延迟(微秒),是否中止
65,3034009260504,3034009361593,101088,普通,1,2219808,0
60,3034009155577,3034009362109,206532,普通,1,2220324,0
67,3034009362077,3034009364733,2655,普通,1,2222948,0
66,3034009260468,3034009371658,111190,普通,1,2229873,0
68,3034009362326,3034009375278,12951,普通,1,2233494,0
64,3034009370456,3034009565802,195345,普通,1,2424017,0
70,3034009371915,3034009566486,194570,普通,1,2424701,0
71,3034009375629,3034009588711,213082,普通,1,2446926,0
73,3034009571244,3034009691560,120316,普通,1,2549775,0
72,3034009566407,3034009702173,135766,普通,1,2560388,0
76,3034009702440,3034009706310,3869,普通,1,2564525,0
74,3034009588953,3034009834945,245991,普通,1,2693160,0
69,3034009695326,3034009841725,146398,普通,1,2699940,0
77,3034009712656,3034009843512,130855,普通,1,2701727,0
79,3034009842540,3034009846307,3767,普通,1,2704522,0
78,3034009971298,3034009973933,2635,普通,1,2832149,0
81,3034010109665,3034010166231,56565,普通,1,3024446,0
82,3034010107626,3034010175985,68359,普通,1,3034201,0
84,3034010176283,3034010265627,89344,普通,1,3123842,0
75,3034010165437,3034010269568,104131,普通,1,3127784,0
85,3034010265909,3034010275496,9587,普通,1,3133712,0
80,3034010263142,3034010411909,148766,普通,1,3270124,0
87,3034010275750,3034010416352,140601,普通,1,3274567,0
88,3034010412244,3034010421589,9344,普通,1,3279804,0
83,3034010412035,3034010422353,10318,普通,1,3280568,0
86,3034010269870,3034010427670,157799,普通,1,3285885,0
89,3034010416625,3034010538678,122052,普通,1,3396894,0
91,3034010422788,3034010541176,118387,普通,1,3399391,0
90,3034010421883,3034010551378,129494,普通,1,3409593,0
94,3034010549496,3034010664889,115392,普通,1,3523104,0
95,3034010551688,3034010671717,120028,普通,1,3529932,0
97,3034010671988,3034010677476,5488,普通,1,3535691,0
93,3034010538953,3034010679877,140923,普通,1,3538092,0
96,3034010665161,3034010808807,143646,普通,1,3667023,0
98,3034010820565,3034010929510,108945,普通,1,3787726,0
92,3034010803732,3034010932491,128759,普通,1,3790707,0
99,3034010815860,3034010933297,117437,普通,1,3791512,0
103,3034010936138,3034010949405,13267,普通,1,3807620,0
194,3034017248757,3034017248757,0,普通,1,10106973,1

=== 执行统计 ===
第一笔交易开始时间: 3034007141784 微秒
最后一笔交易完成时间: 3034010949405 微秒
前100笔交易总执行时间(包含跨链延迟): 3807620 微秒
前100笔交易总执行时间(不含跨链延迟): 3807620 微秒
交易ID,开始时间,完成时间,延迟(微秒),类型,区块ID,总延迟(微秒),是否中止
4,3034008240727,3034008253130,12403,普通,1,12403,0
3,3034008240593,3034008253664,13071,普通,1,12937,0
5,3034008253641,3034008265191,11549,普通,1,24463,0
2,3034008240593,3034008342467,101874,普通,1,101740,0
1,3034008240592,3034008343096,102504,普通,1,102369,0
6,3034008253983,3034008343978,89995,普通,1,103250,0
7,3034008265513,3034008347190,81676,普通,1,106462,0
8,3034008342826,3034008443709,100883,普通,1,202982,0
11,3034008347783,3034008443735,95951,普通,1,203008,0
10,3034008344244,3034008447503,103258,普通,1,206775,0
13,3034008444060,3034008454445,10384,普通,1,213718,0
9,3034008343320,3034008455346,112025,普通,1,214618,0
14,3034008447744,3034008550815,103071,普通,1,310088,0
15,3034008454781,3034008557658,102876,普通,1,316930,0
16,3034008559266,3034008655685,96419,普通,1,414958,0
18,3034008557904,3034008671457,113552,普通,1,430730,0
12,3034008557019,3034008674766,117746,普通,1,434038,0
20,3034008671682,3034008679035,7352,普通,1,438307,0
17,3034008655637,3034008792355,136717,普通,1,551627,0
22,3034008791846,3034008796191,4344,普通,1,555463,0
19,3034008671488,3034008801976,130487,普通,1,561248,0
21,3034008675035,3034008802450,127415,普通,1,561722,0
24,3034008796436,3034008803322,6885,普通,1,562594,0
25,3034008802298,3034008900131,97833,普通,1,659403,0
23,3034008792617,3034008913246,120629,普通,1,672518,0
28,3034008900808,3034008914156,13348,普通,1,673429,0
29,3034008913534,3034009010537,97002,普通,1,769809,0
27,3034008803534,3034009013277,209742,普通,1,772549,0
30,3034008914389,3034009018830,104441,普通,1,778103,0
31,3034009013692,3034009023686,9993,普通,1,782958,0
26,3034008910257,3034009024042,113785,普通,1,783315,0
32,3034009013542,3034009157057,143515,普通,1,916330,0
36,3034009157293,3034009171682,14389,普通,1,930954,0
35,3034009024288,3034009175359,151070,普通,1,934631,0
33,3034009019088,3034009176098,157010,普通,1,935371,0
39,3034009176411,3034009266428,90017,普通,1,1025701,0
37,3034009171944,3034009267689,95744,普通,1,1026961,0
34,3034009023944,3034009278696,254751,普通,1,1037969,0
40,3034009267160,3034009377849,110689,普通,1,1137122,0
38,3034009280056,3034009378729,98673,普通,1,1138002,0
41,3034009275162,3034009380759,105597,普通,1,1140032,0
45,3034009381027,3034009392636,11608,普通,1,1151908,0
44,3034009379095,3034009551394,172298,普通,1,1310666,0
46,3034009392885,3034009585449,192564,普通,1,1344722,0
42,3034009559963,3034009589632,29669,普通,1,1348904,0
48,3034009586879,3034009689638,102758,普通,1,1448910,0
43,3034009546394,3034009690324,143929,普通,1,1449596,0
47,3034009551661,3034009706927,155265,普通,1,1466199,0
50,3034009690441,3034009707192,16750,普通,1,1466464,0
51,3034009691695,3034009831466,139771,普通,1,1590739,0
52,3034009707200,3034009843108,135907,普通,1,1602380,0
55,3034009843613,3034009970259,126646,普通,1,1729532,0
53,3034009833872,3034009974937,141065,普通,1,1734210,0
57,3034009975167,3034009982343,7176,普通,1,1741616,0
49,3034009845804,3034009991232,145427,普通,1,1750504,0
56,3034009970509,3034009992894,22385,普通,1,1752167,0
60,3034009996873,3034010117537,120664,普通,1,1876809,0
58,3034009982641,3034010125828,143187,普通,1,1885101,0
54,3034009991270,3034010127120,135850,普通,1,1886392,0
59,3034009991677,3034010246485,254807,普通,1,2005758,0
61,3034010119000,3034010249426,130425,普通,1,2008698,0
64,3034010246762,3034010382202,135439,普通,1,2141474,0
63,3034010251816,3034010383438,131622,普通,1,2142711,0
62,3034010259140,3034010384275,125135,普通,1,2143548,0
65,3034010249698,3034010384419,134720,普通,1,2143692,0
68,3034010384568,3034010398249,13681,普通,1,2157522,0
66,3034010382818,3034010399966,17147,普通,1,2159239,0
69,3034010384837,3034010500362,115524,普通,1,2259635,0
67,3034010383919,3034010512368,128448,普通,1,2271641,0
70,3034010398661,3034010512558,113897,普通,1,2271831,0
71,3034010400278,3034010532160,131882,普通,1,2291432,0
72,3034010500655,3034010532177,31522,普通,1,2291450,0
74,3034010528430,3034010626686,98255,普通,1,2385958,0
77,3034010627040,3034010636055,9014,普通,1,2395327,0
76,3034010617259,3034010748685,131426,普通,1,2507958,0
73,3034010738412,3034010749917,11504,普通,1,2509190,0
75,3034010635825,3034010754113,118288,普通,1,2513385,0
79,3034010748961,3034010835530,86569,普通,1,2594803,0
78,3034010830488,3034010842919,12431,普通,1,2602191,0
80,3034010841233,3034010961397,120163,普通,1,2720670,0
83,3034010965825,3034011116631,150805,普通,1,2875903,0
82,3034010953491,3034011122561,169070,普通,1,2881834,0
81,3034011118086,3034011126901,8815,普通,1,2886173,0
84,3034010969532,3034011127686,158153,普通,1,2886958,0
85,3034011116857,3034011294571,177714,普通,1,3053844,0
89,3034011294918,3034011305174,10255,普通,1,3064446,0
87,3034011127281,3034011305927,178646,普通,1,3065200,0
88,3034011127955,3034011436559,308604,普通,1,3195831,0
90,3034011305411,3034011443395,137983,普通,1,3202667,0
93,3034011443636,3034011446794,3157,普通,1,3206066,0
92,3034011448617,3034011453834,5216,普通,1,3213107,0
95,3034011454159,3034011615588,161429,普通,1,3374861,0
86,3034011433113,3034011616693,183580,普通,1,3375966,0
94,3034011448635,3034011776818,328183,普通,1,3536091,0
97,3034011618443,3034011798357,179914,普通,1,3557630,0
96,3034011618016,3034011816560,198543,普通,1,3575832,0
98,3034011781155,3034011820705,39549,普通,1,3579977,0
101,3034011824063,3034011947632,123568,普通,1,3706904,0
100,3034011817090,3034011953486,136395,普通,1,3712759,0
91,3034011805449,3034012122597,317147,普通,1,3881869,0
214,3034018289605,3034018289605,0,普通,2,10048878,1
216,3034018292739,3034018292739,0,普通,2,10052012,1

=== 执行统计 ===
第一笔交易开始时间: 3034008240727 微秒
最后一笔交易完成时间: 3034012122597 微秒
前100笔交易总执行时间(包含跨链延迟): 3881869 微秒
前100笔交易总执行时间(不含跨链延迟): 3881869 微秒
交易ID,开始时间,完成时间,延迟(微秒),类型,区块ID,总延迟(微秒),是否中止
4,3034009754844,3034009762734,7890,普通,1,7890,0
5,3034009763043,3034009770467,7423,普通,1,15622,0
3,3034009754835,3034009774448,19613,普通,1,19604,0
1,3034009754789,3034009884421,129631,普通,1,129576,0
2,3034009754829,3034009887393,132563,普通,1,132549,0
6,3034009770706,3034009887829,117122,普通,1,132984,0
10,3034009888065,3034009894651,6585,普通,1,139807,0
11,3034009895569,3034009901059,5490,普通,1,146215,0
7,3034009774827,3034010013994,239166,普通,1,259150,0
12,3034009901296,3034010015842,114545,普通,1,260998,0
8,3034009884686,3034010018073,133386,普通,1,263228,0
9,3034009887734,3034010020512,132778,普通,1,265668,0
14,3034010016072,3034010024920,8847,普通,1,270075,0
17,3034010025242,3034010141699,116456,普通,1,386855,0
13,3034010136416,3034010147165,10748,普通,1,392321,0
15,3034010018321,3034010151040,132718,普通,1,396196,0
16,3034010020753,3034010152083,131329,普通,1,397238,0
18,3034010141935,3034010249554,107619,普通,1,494710,0
20,3034010151309,3034010266256,114947,普通,1,511412,0
19,3034010147513,3034010268323,120810,普通,1,513479,0
22,3034010249826,3034010269285,19459,普通,1,514441,0
25,3034010269518,3034010413184,143665,普通,1,658339,0
24,3034010268543,3034010415430,146886,普通,1,660585,0
26,3034010413445,3034010421946,8500,普通,1,667101,0
27,3034010416061,3034010539377,123315,普通,1,784532,0
23,3034010266652,3034010540162,273510,普通,1,785318,0
29,3034010539815,3034010548800,8985,普通,1,793956,0
28,3034010422187,3034010548912,126725,普通,1,794068,0
32,3034010549163,3034010556263,7099,普通,1,801419,0
21,3034010533752,3034010673284,139532,普通,1,918439,0
33,3034010556593,3034010684029,127435,普通,1,929184,0
30,3034010540507,3034010684563,144056,普通,1,929719,0
31,3034010549119,3034010686623,137503,普通,1,931779,0
34,3034010674281,3034010687159,12878,普通,1,932315,0
37,3034010686849,3034010805862,119012,普通,1,1051018,0
35,3034010684324,3034010807398,123073,普通,1,1052553,0
36,3034010684852,3034010825507,140655,普通,1,1070663,0
38,3034010687390,3034010827495,140104,普通,1,1072651,0
42,3034010828155,3034010931439,103284,普通,1,1176595,0
40,3034010810264,3034010934859,124594,普通,1,1180015,0
39,3034010810114,3034010944190,134075,普通,1,1189346,0
45,3034010944485,3034010951181,6696,普通,1,1196337,0
41,3034010825770,3034010960547,134777,普通,1,1205703,0
46,3034010951568,3034011099578,148009,普通,1,1344734,0
48,3034011099794,3034011102276,2481,普通,1,1347432,0
44,3034010935943,3034011227414,291471,普通,1,1472570,0
43,3034011108529,3034011234985,126455,普通,1,1480141,0
49,3034011102494,3034011240759,138264,普通,1,1485915,0
51,3034011235283,3034011244713,9430,普通,1,1489869,0
50,3034011227701,3034011318628,90926,普通,1,1563784,0
52,3034011241111,3034011322107,80996,普通,1,1567263,0
53,3034011244958,3034011331118,86160,普通,1,1576274,0
56,3034011331387,3034011457767,126379,普通,1,1702922,0
55,3034011335051,3034011472740,137689,普通,1,1717896,0
57,3034011461299,3034011648308,187008,普通,1,1893464,0
47,3034011335174,3034011653496,318322,普通,1,1898652,0
58,3034011472994,3034011653939,180945,普通,1,1899095,0
60,3034011653766,3034011662245,8479,普通,1,1907401,0
59,3034011648590,3034011796898,148307,普通,1,2042054,0
54,3034011808926,3034011843980,35053,普通,1,2089136,0
61,3034011654226,3034011952438,298212,普通,1,2197594,0
63,3034011838448,3034011953280,114831,普通,1,2198435,0
64,3034011952418,3034011981360,28941,普通,1,2226516,0
65,3034011953565,3034011992814,39249,普通,1,2237970,0
62,3034011952099,3034011993916,41816,普通,1,2239072,0
66,3034011953689,3034012139900,186211,普通,1,2385056,0
68,3034011993172,3034012142878,149706,普通,1,2388034,0
71,3034012147284,3034012152667,5382,普通,1,2397822,0
72,3034012155011,3034012320418,165406,普通,1,2565574,0
70,3034012143196,3034012325358,182161,普通,1,2570514,0
67,3034011981733,3034012326145,344411,普通,1,2571301,0
74,3034012325612,3034012337053,11440,普通,1,2582209,0
73,3034012325217,3034012345923,20706,普通,1,2591079,0
75,3034012498928,3034012503238,4310,普通,1,2748394,0
76,3034012340161,3034012641175,301014,普通,1,2886331,0
69,3034012515633,3034012643781,128148,普通,1,2888937,0
77,3034012346603,3034012646082,299479,普通,1,2891238,0
81,3034012646468,3034012847839,201370,普通,1,3092994,0
80,3034012644234,3034012873493,229259,普通,1,3118649,0
79,3034012653894,3034012886448,232554,普通,1,3131604,0
84,3034012886700,3034013000739,114039,普通,1,3245895,0
78,3034012847055,3034013001541,154485,普通,1,3246697,0
82,3034012854562,3034013003929,149366,普通,1,3249085,0
86,3034013006601,3034013018652,12051,普通,1,3263808,0
88,3034013024095,3034013034153,10058,普通,1,3279309,0
83,3034012873763,3034013199127,325363,普通,1,3444283,0
90,3034013351976,3034013356127,4151,普通,1,3601283,0
85,3034013188391,3034013358063,169672,普通,1,3603219,0
87,3034013034382,3034013359305,324922,普通,1,3604461,0
89,3034013035339,3034013359503,324163,普通,1,3604658,0
92,3034013359737,3034013521325,161588,普通,1,3766481,0
91,3034013356386,3034013540365,183978,普通,1,3785521,0
93,3034013360175,3034013544035,183860,普通,1,3789191,0
95,3034013521644,3034013555916,34272,普通,1,3801072,0
97,3034013544448,3034013669158,124710,普通,1,3914314,0
96,3034013541285,3034013669783,128498,普通,1,3914939,0
98,3034013556161,3034013673742,117581,普通,1,3918898,0
94,3034013545610,3034013686357,140746,普通,1,3931513,0
99,3034013673907,3034013694801,20893,普通,1,3939957,0
102,3034013688116,3034013817625,129509,普通,1,4062781,0

=== 执行统计 ===
第一笔交易开始时间: 3034009754844 微秒
最后一笔交易完成时间: 3034013817625 微秒
前100笔交易总执行时间(包含跨链延迟): 4062781 微秒
前100笔交易总执行时间(不含跨链延迟): 4062781 微秒
交易ID,开始时间,完成时间,延迟(微秒),类型,区块ID,总延迟(微秒),是否中止
4,3034010903326,3034010910902,7576,普通,1,7576,0
5,3034010911353,3034010916433,5080,普通,1,13107,0
1,3034010897907,3034011009573,111666,普通,1,106247,0
6,3034010916669,3034011011295,94626,普通,1,107969,0
2,3034010897927,3034011011994,114067,普通,1,108668,0
8,3034011011518,3034011017800,6282,普通,1,114474,0
3,3034010898098,3034011017890,119791,普通,1,114564,0
10,3034011018069,3034011025195,7126,普通,1,121869,0
7,3034011009970,3034011145836,135865,普通,1,242510,0
12,3034011025507,3034011146642,121134,普通,1,243316,0
11,3034011018163,3034011151171,133008,普通,1,247845,0
14,3034011146867,3034011154042,7174,普通,1,250716,0
16,3034011154413,3034011305280,150866,普通,1,401954,0
13,3034011146423,3034011306504,160081,普通,1,403178,0
15,3034011151428,3034011308939,157510,普通,1,405613,0
9,3034011154728,3034011308990,154262,普通,1,405664,0
17,3034011305721,3034011441602,135881,普通,1,538276,0
18,3034011443307,3034011446326,3018,普通,1,543000,0
19,3034011309251,3034011643408,334156,普通,1,740082,0
21,3034011461787,3034011647079,185291,普通,1,743753,0
22,3034011446841,3034011648356,201514,普通,1,745030,0
20,3034011309281,3034011653832,344551,普通,1,750506,0
23,3034011644192,3034011658028,13836,普通,1,754702,0
25,3034011648685,3034011793070,144384,普通,1,889744,0
24,3034011647374,3034011817848,170473,普通,1,914522,0
27,3034011658317,3034011825612,167295,普通,1,922286,0
29,3034011818125,3034011838525,20400,普通,1,935199,0
26,3034011654247,3034011838848,184600,普通,1,935522,0
30,3034011825953,3034011954031,128077,普通,1,1050705,0
31,3034011838845,3034011954189,115344,普通,1,1050863,0
32,3034011839103,3034011954321,115217,普通,1,1050995,0
28,3034011793323,3034011957470,164147,普通,1,1054144,0
33,3034011954729,3034011979642,24913,普通,1,1076316,0
34,3034011957654,3034012140362,182707,普通,1,1237036,0
37,3034011979883,3034012146327,166443,普通,1,1243001,0
35,3034011958094,3034012151727,193633,普通,1,1248401,0
36,3034011958006,3034012161638,203631,普通,1,1258312,0
38,3034012144121,3034012321944,177822,普通,1,1418618,0
40,3034012151989,3034012322695,170705,普通,1,1419368,0
41,3034012330396,3034012345887,15491,普通,1,1442561,0
39,3034012330234,3034012497553,167318,普通,1,1594227,0
42,3034012324182,3034012513089,188907,普通,1,1609763,0
43,3034012499593,3034012513136,13542,普通,1,1609810,0
45,3034012497929,3034012650742,152813,普通,1,1747416,0
47,3034012513547,3034012658276,144728,普通,1,1754950,0
44,3034012650921,3034012659379,8458,普通,1,1756053,0
48,3034012651010,3034012843941,192930,普通,1,1940615,0
46,3034012835955,3034012868429,32474,普通,1,1965103,0
49,3034012658546,3034012872969,214422,普通,1,1969643,0
51,3034012844181,3034013004365,160184,普通,1,2101039,0
50,3034012659645,3034013007491,347845,普通,1,2104165,0
